enc_class	enc_method	exp	kind	class	method	param	index	uri
fw.Main#$@$#main(java.lang.String[])#$@$#new Test().run#$@$#METHOD	fw.Test	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Test.java
fw.values.BooleanMatcher#$@$#raiseFailure(java.lang.Boolean)#$@$#value#$@$#PARAMETER	fw.values.BooleanMatcher	raiseFailure(java.lang.Boolean)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#printNegationSuccess(java.lang.Boolean)#$@$#success#$@$#METHOD	fw.values.BooleanMatcher	success(java.lang.Boolean)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#printNegationSuccess(java.lang.Boolean)#$@$#value#$@$#PARAMETER	fw.values.BooleanMatcher	printNegationSuccess(java.lang.Boolean)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#raiseNegationFailure(java.lang.Boolean)#$@$#error#$@$#METHOD	fw.values.BooleanMatcher	error(java.lang.Boolean)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#raiseNegationFailure(java.lang.Boolean)#$@$#value#$@$#PARAMETER	fw.values.BooleanMatcher	raiseNegationFailure(java.lang.Boolean)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#success(java.lang.Boolean)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.values.BooleanMatcher#$@$#success(java.lang.Boolean)#$@$#value#$@$#PARAMETER	fw.values.BooleanMatcher	success(java.lang.Boolean)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#error(java.lang.Boolean)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.values.BooleanMatcher#$@$#error(java.lang.Boolean)#$@$#Boolean.valueOf#$@$#METHOD	java.lang.Boolean	valueOf(boolean)	null	null	null
fw.values.BooleanMatcher#$@$#error(java.lang.Boolean)#$@$#_expectedValue#$@$#FIELD	fw.values.BooleanMatcher	null	_expectedValue	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.values.BooleanMatcher#$@$#error(java.lang.Boolean)#$@$#value#$@$#PARAMETER	fw.values.BooleanMatcher	error(java.lang.Boolean)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/values/BooleanMatcher.java
fw.types.TypeMatcher#$@$#TypeMatcher(java.lang.Class)#$@$#_type#$@$#FIELD	fw.types.TypeMatcher	null	_type	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#TypeMatcher(java.lang.Class)#$@$#type#$@$#PARAMETER	fw.types.TypeMatcher	TypeMatcher(java.lang.Class)	type	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#evaluate(java.lang.Object)#$@$#_type.isInstance#$@$#METHOD	java.lang.Class	isInstance(java.lang.Object)	null	null	null
fw.types.TypeMatcher#$@$#evaluate(java.lang.Object)#$@$#_type#$@$#FIELD	fw.types.TypeMatcher	null	_type	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#evaluate(java.lang.Object)#$@$#value#$@$#PARAMETER	fw.types.TypeMatcher	evaluate(java.lang.Object)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#printSuccess(java.lang.Object)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.types.TypeMatcher#$@$#printSuccess(java.lang.Object)#$@$#_type.getClass#$@$#METHOD	java.lang.Object	getClass()	null	null	null
fw.types.TypeMatcher#$@$#printSuccess(java.lang.Object)#$@$#_type#$@$#FIELD	fw.types.TypeMatcher	null	_type	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#raiseFailure(java.lang.Object)#$@$#error#$@$#METHOD	fw.types.TypeMatcher	error(java.lang.Object)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#raiseFailure(java.lang.Object)#$@$#value#$@$#PARAMETER	fw.types.TypeMatcher	raiseFailure(java.lang.Object)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#printNegationSuccess(java.lang.Object)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.types.TypeMatcher#$@$#printNegationSuccess(java.lang.Object)#$@$#_type#$@$#FIELD	fw.types.TypeMatcher	null	_type	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#printNegationSuccess(java.lang.Object)#$@$#value.getClass#$@$#METHOD	java.lang.Object	getClass()	null	null	null
fw.types.TypeMatcher#$@$#printNegationSuccess(java.lang.Object)#$@$#value#$@$#PARAMETER	fw.types.TypeMatcher	printNegationSuccess(java.lang.Object)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#raiseNegationFailure(java.lang.Object)#$@$#error#$@$#METHOD	fw.types.TypeMatcher	error(java.lang.Object)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#raiseNegationFailure(java.lang.Object)#$@$#value#$@$#PARAMETER	fw.types.TypeMatcher	raiseNegationFailure(java.lang.Object)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#error(java.lang.Object)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.types.TypeMatcher#$@$#error(java.lang.Object)#$@$#_type#$@$#FIELD	fw.types.TypeMatcher	null	_type	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.types.TypeMatcher#$@$#error(java.lang.Object)#$@$#value.getClass#$@$#METHOD	java.lang.Object	getClass()	null	null	null
fw.types.TypeMatcher#$@$#error(java.lang.Object)#$@$#value#$@$#PARAMETER	fw.types.TypeMatcher	error(java.lang.Object)	value	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/types/TypeMatcher.java
fw.numbers.GreaterMatcher#$@$#GreaterMatcher(fw.numbers.NumberMatcher)#$@$#base#$@$#PARAMETER	fw.numbers.GreaterMatcher	GreaterMatcher(fw.numbers.NumberMatcher)	base	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.intValue#$@$#METHOD	java.lang.Number	intValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.intValue#$@$#METHOD	java.lang.Number	intValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.floatValue#$@$#METHOD	java.lang.Number	floatValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.floatValue#$@$#METHOD	java.lang.Number	floatValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.doubleValue#$@$#METHOD	java.lang.Number	doubleValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.doubleValue#$@$#METHOD	java.lang.Number	doubleValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.longValue#$@$#METHOD	java.lang.Number	longValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.longValue#$@$#METHOD	java.lang.Number	longValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue.shortValue#$@$#METHOD	java.lang.Number	shortValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#testValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	testValue	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.shortValue#$@$#METHOD	java.lang.Number	shortValue()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue.getClass#$@$#METHOD	java.lang.Object	getClass()	null	null	null
fw.numbers.GreaterMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.GreaterMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/GreaterMatcher.java
fw.numbers.ComparisonLayer#$@$#ComparisonLayer(fw.numbers.NumberMatcher)#$@$#_base#$@$#FIELD	fw.numbers.ComparisonLayer	null	_base	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#ComparisonLayer(fw.numbers.NumberMatcher)#$@$#base#$@$#PARAMETER	fw.numbers.ComparisonLayer	ComparisonLayer(fw.numbers.NumberMatcher)	base	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#getValue()#$@$#_base.getValue#$@$#METHOD	fw.numbers.NumberMatcher	getValue()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.ComparisonLayer#$@$#getValue()#$@$#_base#$@$#FIELD	fw.numbers.ComparisonLayer	null	_base	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#getBase()#$@$#_base#$@$#FIELD	fw.numbers.ComparisonLayer	null	_base	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#evaluateLayer#$@$#METHOD	fw.numbers.ComparisonLayer	evaluateLayer(T,T)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#getBase().getValue#$@$#METHOD	fw.numbers.NumberMatcher	getValue()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#getBase#$@$#METHOD	fw.numbers.ComparisonLayer	getBase()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#testValue#$@$#PARAMETER	fw.numbers.ComparisonLayer	evaluate(T)	testValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#getBase().evaluate#$@$#METHOD	fw.numbers.NumberMatcher	evaluate(T)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#getBase#$@$#METHOD	fw.numbers.ComparisonLayer	getBase()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#evaluate(T)#$@$#testValue#$@$#PARAMETER	fw.numbers.ComparisonLayer	evaluate(T)	testValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#toString()#$@$#getSign#$@$#METHOD	fw.numbers.ComparisonLayer	getSign()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.ComparisonLayer#$@$#toString()#$@$#_base.toString#$@$#METHOD	fw.numbers.NumberMatcher	toString()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.ComparisonLayer#$@$#toString()#$@$#_base#$@$#FIELD	fw.numbers.ComparisonLayer	null	_base	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/ComparisonLayer.java
fw.numbers.NumberMatcher#$@$#equal()#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#greaterThan()#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#lowerThan()#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#orEqual()#$@$#equal#$@$#METHOD	fw.numbers.NumberMatcher	equal()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#orGreater()#$@$#greaterThan#$@$#METHOD	fw.numbers.NumberMatcher	greaterThan()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#orLower()#$@$#lowerThan#$@$#METHOD	fw.numbers.NumberMatcher	lowerThan()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#printSuccess(T)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.numbers.NumberMatcher#$@$#printSuccess(T)#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#printNegationSuccess(T)#$@$#Log.success#$@$#METHOD	fw.Log	success(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.numbers.NumberMatcher#$@$#printNegationSuccess(T)#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#printNegationSuccess(T)#$@$#number#$@$#PARAMETER	fw.numbers.NumberMatcher	printNegationSuccess(T)	number	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#raiseFailure(T)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.numbers.NumberMatcher#$@$#raiseFailure(T)#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#raiseFailure(T)#$@$#number#$@$#PARAMETER	fw.numbers.NumberMatcher	raiseFailure(T)	number	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.NumberMatcher#$@$#raiseNegationFailure(T)#$@$#Log.error#$@$#METHOD	fw.Log	error(java.lang.String,java.lang.Object[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/Log.java
fw.numbers.NumberMatcher#$@$#raiseNegationFailure(T)#$@$#this#$@$#FIELD	fw.numbers.NumberMatcher	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/NumberMatcher.java
fw.numbers.LowerMatcher#$@$#LowerMatcher(fw.numbers.NumberMatcher)#$@$#base#$@$#PARAMETER	fw.numbers.LowerMatcher	LowerMatcher(fw.numbers.NumberMatcher)	base	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
fw.numbers.LowerMatcher#$@$#evaluateLayer(T,T)#$@$#baseValue#$@$#PARAMETER	fw.numbers.LowerMatcher	evaluateLayer(T,T)	baseValue	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url49fd521e8b_Kineolyan_JSpec_tgz-pJ8-fw_MainJ8/src/fw/numbers/LowerMatcher.java
