enc_class	enc_method	exp	kind	class	method	param	index	uri
gui.DialogNewMap#$@$#DialogNewMap(java.awt.Frame,boolean,boolean)#$@$#parent#$@$#PARAMETER	gui.DialogNewMap	DialogNewMap(java.awt.Frame,boolean,boolean)	parent	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/DialogNewMap.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#bbms.GlobalFuncs.selectedUnit#$@$#FIELD	bbms.GlobalFuncs	null	selectedUnit	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/bbms/GlobalFuncs.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#GlobalFuncs.selectedUnit.org#$@$#FIELD	unit.Unit	null	org	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/unit/Unit.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#bbms.GlobalFuncs.selectedUnit#$@$#FIELD	bbms.GlobalFuncs	null	selectedUnit	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/bbms/GlobalFuncs.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#GUI_NB.GCO#$@$#METHOD	gui.GUI_NB	GCO(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUI_NB.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#finger.fitness#$@$#FIELD	jneat.Organism	null	fitness	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/jneat/Organism.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#finger.fitAveragedOver#$@$#FIELD	jneat.Organism	null	fitAveragedOver	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/jneat/Organism.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#GlobalFuncs.randFloat#$@$#METHOD	bbms.GlobalFuncs	randFloat()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/bbms/GlobalFuncs.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#GUI_NB.GCO#$@$#METHOD	gui.GUI_NB	GCO(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUI_NB.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#finger.AverageFitness#$@$#METHOD	jneat.Organism	AverageFitness(double)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/jneat/Organism.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#GUI_NB.GCO#$@$#METHOD	gui.GUI_NB	GCO(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUI_NB.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#finger.fitness#$@$#FIELD	jneat.Organism	null	fitness	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/jneat/Organism.java
gui.GUIMenu$TestFunc#$@$#actionPerformed(java.awt.event.ActionEvent)#$@$#finger.fitAveragedOver#$@$#FIELD	jneat.Organism	null	fitAveragedOver	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/jneat/Organism.java
gui.GUIMenu#$@$#GUIMenu()#$@$#GenerateMenu#$@$#METHOD	gui.GUIMenu	GenerateMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#FileMenu#$@$#METHOD	gui.GUIMenu	FileMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#bbms.GlobalFuncs.mapInitialized#$@$#FIELD	bbms.GlobalFuncs	null	mapInitialized	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/bbms/GlobalFuncs.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#DisplayMenu#$@$#METHOD	gui.GUIMenu	DisplayMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#SetupMenu#$@$#METHOD	gui.GUIMenu	SetupMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#ActionsMenu#$@$#METHOD	gui.GUIMenu	ActionsMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#NeuralNetMenu#$@$#METHOD	gui.GUIMenu	NeuralNetMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#MapMenu#$@$#METHOD	gui.GUIMenu	MapMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#ScenarioMenu#$@$#METHOD	gui.GUIMenu	ScenarioMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#GenerateMenu()#$@$#HelpMenu#$@$#METHOD	gui.GUIMenu	HelpMenu()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.setMnemonic#$@$#METHOD	javax.swing.AbstractButton	setMnemonic(int)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#java.awt.event.KeyEvent.VK_S#$@$#FIELD	java.awt.event.KeyEvent	null	VK_S	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#this.add#$@$#METHOD	javax.swing.JMenuBar	add(javax.swing.JMenu)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#this#$@$#FIELD	gui.GUIMenu	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.addSeparator#$@$#METHOD	javax.swing.JMenu	addSeparator()	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ScenarioMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.setMnemonic#$@$#METHOD	javax.swing.AbstractButton	setMnemonic(int)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#java.awt.event.KeyEvent.VK_D#$@$#FIELD	java.awt.event.KeyEvent	null	VK_D	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#this.add#$@$#METHOD	javax.swing.JMenuBar	add(javax.swing.JMenu)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#this#$@$#FIELD	gui.GUIMenu	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#DisplayMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.addSeparator#$@$#METHOD	javax.swing.JMenu	addSeparator()	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#DisplayMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.setMnemonic#$@$#METHOD	javax.swing.AbstractButton	setMnemonic(int)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_F#$@$#FIELD	java.awt.event.KeyEvent	null	VK_F	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#this.add#$@$#METHOD	javax.swing.JMenuBar	add(javax.swing.JMenu)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#this#$@$#FIELD	gui.GUIMenu	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_N#$@$#FIELD	java.awt.event.KeyEvent	null	VK_N	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.setAccelerator#$@$#METHOD	javax.swing.JMenuItem	setAccelerator(javax.swing.KeyStroke)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#KeyStroke.getKeyStroke#$@$#METHOD	javax.swing.KeyStroke	getKeyStroke(int,int)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_N#$@$#FIELD	java.awt.event.KeyEvent	null	VK_N	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.ActionEvent.CTRL_MASK#$@$#FIELD	java.awt.event.ActionEvent	null	CTRL_MASK	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_B#$@$#FIELD	java.awt.event.KeyEvent	null	VK_B	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#bbms.GlobalFuncs.mapInitialized#$@$#FIELD	bbms.GlobalFuncs	null	mapInitialized	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/bbms/GlobalFuncs.java
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_S#$@$#FIELD	java.awt.event.KeyEvent	null	VK_S	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.setAccelerator#$@$#METHOD	javax.swing.JMenuItem	setAccelerator(javax.swing.KeyStroke)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#KeyStroke.getKeyStroke#$@$#METHOD	javax.swing.KeyStroke	getKeyStroke(int,int)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_S#$@$#FIELD	java.awt.event.KeyEvent	null	VK_S	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.ActionEvent.CTRL_MASK#$@$#FIELD	java.awt.event.ActionEvent	null	CTRL_MASK	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_L#$@$#FIELD	java.awt.event.KeyEvent	null	VK_L	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.setAccelerator#$@$#METHOD	javax.swing.JMenuItem	setAccelerator(javax.swing.KeyStroke)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#KeyStroke.getKeyStroke#$@$#METHOD	javax.swing.KeyStroke	getKeyStroke(int,int)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_L#$@$#FIELD	java.awt.event.KeyEvent	null	VK_L	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.ActionEvent.CTRL_MASK#$@$#FIELD	java.awt.event.ActionEvent	null	CTRL_MASK	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#bbms.GlobalFuncs.mapInitialized#$@$#FIELD	bbms.GlobalFuncs	null	mapInitialized	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/bbms/GlobalFuncs.java
gui.GUIMenu#$@$#FileMenu()#$@$#menu.addSeparator#$@$#METHOD	javax.swing.JMenu	addSeparator()	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.addSeparator#$@$#METHOD	javax.swing.JMenu	addSeparator()	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.addSeparator#$@$#METHOD	javax.swing.JMenu	addSeparator()	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_X#$@$#FIELD	java.awt.event.KeyEvent	null	VK_X	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.setAccelerator#$@$#METHOD	javax.swing.JMenuItem	setAccelerator(javax.swing.KeyStroke)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#KeyStroke.getKeyStroke#$@$#METHOD	javax.swing.KeyStroke	getKeyStroke(int,int)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.KeyEvent.VK_X#$@$#FIELD	java.awt.event.KeyEvent	null	VK_X	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#java.awt.event.ActionEvent.CTRL_MASK#$@$#FIELD	java.awt.event.ActionEvent	null	CTRL_MASK	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#FileMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.setMnemonic#$@$#METHOD	javax.swing.AbstractButton	setMnemonic(int)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#java.awt.event.KeyEvent.VK_S#$@$#FIELD	java.awt.event.KeyEvent	null	VK_S	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#this.add#$@$#METHOD	javax.swing.JMenuBar	add(javax.swing.JMenu)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#this#$@$#FIELD	gui.GUIMenu	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.addSeparator#$@$#METHOD	javax.swing.JMenu	addSeparator()	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#SetupMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#menu.setMnemonic#$@$#METHOD	javax.swing.AbstractButton	setMnemonic(int)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#java.awt.event.KeyEvent.VK_A#$@$#FIELD	java.awt.event.KeyEvent	null	VK_A	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#this.add#$@$#METHOD	javax.swing.JMenuBar	add(javax.swing.JMenu)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#this#$@$#FIELD	gui.GUIMenu	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8012c8d031_dmbb966_BBMS_tgz-pJ8-testbed_JNEATtestJ8/src/gui/GUIMenu.java
gui.GUIMenu#$@$#ActionsMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#menu.add#$@$#METHOD	javax.swing.JMenu	add(javax.swing.JMenuItem)	null	null	null
gui.GUIMenu#$@$#ActionsMenu()#$@$#menuItem.addActionListener#$@$#METHOD	javax.swing.AbstractButton	addActionListener(java.awt.event.ActionListener)	null	null	null
