enc_class	enc_method	exp	kind	class	method	param	index	uri
martin.gui.Main#$@$#main(java.lang.String[])#$@$#quantumTeleport#$@$#METHOD	martin.gui.Main	quantumTeleport()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/gui/Main.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#n#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	n	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this.inputs#$@$#FIELD	martin.quantum.McalcDescription	null	inputs	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this#$@$#FIELD	martin.quantum.McalcDescription	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#inputs#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	inputs	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this.entanglement#$@$#FIELD	martin.quantum.McalcDescription	null	entanglement	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this#$@$#FIELD	martin.quantum.McalcDescription	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#entanglement#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	entanglement	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this.measurements#$@$#FIELD	martin.quantum.McalcDescription	null	measurements	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this#$@$#FIELD	martin.quantum.McalcDescription	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#measurements#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	measurements	3	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this.corrections#$@$#FIELD	martin.quantum.McalcDescription	null	corrections	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this#$@$#FIELD	martin.quantum.McalcDescription	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#corrections#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	corrections	4	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this.branches#$@$#FIELD	martin.quantum.McalcDescription	null	branches	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this#$@$#FIELD	martin.quantum.McalcDescription	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#branches#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	branches	5	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this.variables#$@$#FIELD	martin.quantum.McalcDescription	null	variables	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#this#$@$#FIELD	martin.quantum.McalcDescription	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#variables#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	variables	6	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#n#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	n	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#inputs#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	inputs	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#entanglement#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	entanglement	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#measurements#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	measurements	3	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#corrections#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	corrections	4	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)#$@$#branches#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(int,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)	branches	5	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(java.io.File)#$@$#loadFromFile#$@$#METHOD	martin.quantum.McalcDescription	loadFromFile(java.io.File)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#McalcDescription(java.io.File)#$@$#f#$@$#PARAMETER	martin.quantum.McalcDescription	McalcDescription(java.io.File)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#f#$@$#PARAMETER	martin.quantum.McalcDescription	loadFromFile(java.io.File)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.load#$@$#METHOD	java.util.Properties	load(java.io.InputStream)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#in.close#$@$#METHOD	java.io.FileInputStream	close()	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#n#$@$#FIELD	martin.quantum.McalcDescription	null	n	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#Integer.valueOf#$@$#METHOD	java.lang.Integer	valueOf(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#branches#$@$#FIELD	martin.quantum.McalcDescription	null	branches	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#corrections#$@$#FIELD	martin.quantum.McalcDescription	null	corrections	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#entanglement#$@$#FIELD	martin.quantum.McalcDescription	null	entanglement	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#inputs#$@$#FIELD	martin.quantum.McalcDescription	null	inputs	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#measurements#$@$#FIELD	martin.quantum.McalcDescription	null	measurements	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#variables#$@$#FIELD	martin.quantum.McalcDescription	null	variables	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p.getProperty#$@$#METHOD	java.util.Properties	getProperty(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#loadFromFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.lang.String)#$@$#loadFromFile#$@$#METHOD	martin.quantum.McalcDescription	loadFromFile(java.io.File)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#loadFromFile(java.lang.String)#$@$#config_filename#$@$#PARAMETER	martin.quantum.McalcDescription	loadFromFile(java.lang.String)	config_filename	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#String.valueOf#$@$#METHOD	java.lang.String	valueOf(int)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#n#$@$#FIELD	martin.quantum.McalcDescription	null	n	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#branches#$@$#FIELD	martin.quantum.McalcDescription	null	branches	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#corrections#$@$#FIELD	martin.quantum.McalcDescription	null	corrections	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#entanglement#$@$#FIELD	martin.quantum.McalcDescription	null	entanglement	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#inputs#$@$#FIELD	martin.quantum.McalcDescription	null	inputs	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#measurements#$@$#FIELD	martin.quantum.McalcDescription	null	measurements	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.setProperty#$@$#METHOD	java.util.Properties	setProperty(java.lang.String,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#variables#$@$#FIELD	martin.quantum.McalcDescription	null	variables	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#f#$@$#PARAMETER	martin.quantum.McalcDescription	saveToFile(java.io.File)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p.store#$@$#METHOD	java.util.Properties	store(java.io.OutputStream,java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#p#$@$#FIELD	martin.quantum.McalcDescription	null	p	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.io.File)#$@$#out.close#$@$#METHOD	java.io.FileOutputStream	close()	null	null	null
martin.quantum.McalcDescription#$@$#saveToFile(java.lang.String)#$@$#saveToFile#$@$#METHOD	martin.quantum.McalcDescription	saveToFile(java.io.File)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#saveToFile(java.lang.String)#$@$#config_filename#$@$#PARAMETER	martin.quantum.McalcDescription	saveToFile(java.lang.String)	config_filename	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#toString()#$@$#sb.append#$@$#METHOD	java.lang.StringBuilder	append(java.lang.String)	null	null	null
martin.quantum.McalcDescription#$@$#toString()#$@$#String.valueOf#$@$#METHOD	java.lang.String	valueOf(int)	null	null	null
martin.quantum.McalcDescription#$@$#toString()#$@$#n#$@$#FIELD	martin.quantum.McalcDescription	null	n	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url416ee5b4ee_martinmarinov_HonProj_tgz-pJ8-martin_gui_MainJ8/src/martin/quantum/McalcDescription.java
martin.quantum.McalcDescription#$@$#toString()#$@$#sb.append#$@$#METHOD	java.lang.StringBuilder	append(java.lang.String)	null	null	null
