enc_class	enc_method	exp	kind	class	method	param	index	uri
ru.spbau.amanov.drunkard.Application#$@$#main(java.lang.String[])#$@$#game.run#$@$#METHOD	ru.spbau.amanov.drunkard.Game	run()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/Game.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#setPosition(ru.spbau.amanov.drunkard.Position)#$@$#pos#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.GameObject	setPosition(ru.spbau.amanov.drunkard.Position)	pos	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#setPrev(ru.spbau.amanov.drunkard.Position)#$@$#prev#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	prev	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#setPrev(ru.spbau.amanov.drunkard.Position)#$@$#pos#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.GameObject	setPrev(ru.spbau.amanov.drunkard.Position)	pos	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#getPrev()#$@$#prev#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	prev	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#setVisited(boolean)#$@$#isVisited#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	isVisited	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#setVisited(boolean)#$@$#f#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.GameObject	setVisited(boolean)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.GameObject#$@$#isVisited()#$@$#isVisited#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	isVisited	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.Column#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor.collisionWith#$@$#METHOD	ru.spbau.amanov.drunkard.ICollisionVisitor	collisionWith(ru.spbau.amanov.drunkard.GameObjects.Column)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/ICollisionVisitor.java
ru.spbau.amanov.drunkard.GameObjects.Column#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Column	accept(ru.spbau.amanov.drunkard.ICollisionVisitor)	visitor	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Column.java
ru.spbau.amanov.drunkard.GameObjects.Column#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#this#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Column	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Column.java
ru.spbau.amanov.drunkard.GameObjects.Bottle#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor.collisionWith#$@$#METHOD	ru.spbau.amanov.drunkard.ICollisionVisitor	collisionWith(ru.spbau.amanov.drunkard.GameObjects.Bottle)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/ICollisionVisitor.java
ru.spbau.amanov.drunkard.GameObjects.Bottle#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Bottle	accept(ru.spbau.amanov.drunkard.ICollisionVisitor)	visitor	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Bottle.java
ru.spbau.amanov.drunkard.GameObjects.Bottle#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#this#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Bottle	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Bottle.java
ru.spbau.amanov.drunkard.GameObjects.Empty#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor.collisionWith#$@$#METHOD	ru.spbau.amanov.drunkard.ICollisionVisitor	collisionWith(ru.spbau.amanov.drunkard.GameObjects.Empty)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/ICollisionVisitor.java
ru.spbau.amanov.drunkard.GameObjects.Empty#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Empty	accept(ru.spbau.amanov.drunkard.ICollisionVisitor)	visitor	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Empty.java
ru.spbau.amanov.drunkard.GameObjects.Empty#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#this#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Empty	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Empty.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)#$@$#field#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	field	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)#$@$#f#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Lantern	Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)#$@$#position#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	position	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)#$@$#pos#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Lantern	Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)	pos	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)#$@$#lightRadius#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	lightRadius	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)#$@$#lightR#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Lantern	Lantern(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.Position,int)	lightR	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#Math.max#$@$#METHOD	java.lang.Math	max(int,int)	null	null	null
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position.getRow#$@$#METHOD	ru.spbau.amanov.drunkard.Position	getRow()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/Position.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	position	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#lightRadius#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	lightRadius	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#Math.min#$@$#METHOD	java.lang.Math	min(int,int)	null	null	null
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#ru.spbau.amanov.drunkard.GameConfig.FIELD_HEIGHT#$@$#FIELD	ru.spbau.amanov.drunkard.GameConfig	null	FIELD_HEIGHT	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameConfig.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position.getRow#$@$#METHOD	ru.spbau.amanov.drunkard.Position	getRow()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/Position.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	position	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#lightRadius#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	lightRadius	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#Math.max#$@$#METHOD	java.lang.Math	max(int,int)	null	null	null
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position.getColumn#$@$#METHOD	ru.spbau.amanov.drunkard.Position	getColumn()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/Position.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	position	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#lightRadius#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	lightRadius	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#Math.min#$@$#METHOD	java.lang.Math	min(int,int)	null	null	null
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#field.getWidth#$@$#METHOD	ru.spbau.amanov.drunkard.AbstractField	getWidth(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/AbstractField.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#field#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	field	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position.getColumn#$@$#METHOD	ru.spbau.amanov.drunkard.Position	getColumn()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/Position.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#position#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.GameObject	null	position	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/GameObject.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#lightRadius#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	lightRadius	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#ls.add#$@$#METHOD	java.util.LinkedList	add(E)	null	null	null
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#field.getObject#$@$#METHOD	ru.spbau.amanov.drunkard.AbstractField	getObject(int,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/AbstractField.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#getAlightObjects()#$@$#field#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	field	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor.collisionWith#$@$#METHOD	ru.spbau.amanov.drunkard.ICollisionVisitor	collisionWith(ru.spbau.amanov.drunkard.GameObjects.Lantern)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/ICollisionVisitor.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#visitor#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Lantern	accept(ru.spbau.amanov.drunkard.ICollisionVisitor)	visitor	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Lantern#$@$#accept(ru.spbau.amanov.drunkard.ICollisionVisitor)#$@$#this#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Lantern	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Lantern.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)#$@$#field#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Policeman	Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)	field	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Policeman.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)#$@$#ru.spbau.amanov.drunkard.GameConfig.POLICE_STATION_POS#$@$#FIELD	ru.spbau.amanov.drunkard.GameConfig	null	POLICE_STATION_POS	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameConfig.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)#$@$#lantern#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.Policeman	null	lantern	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Policeman.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)#$@$#l#$@$#PARAMETER	ru.spbau.amanov.drunkard.GameObjects.Policeman	Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)	l	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Policeman.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#Policeman(ru.spbau.amanov.drunkard.AbstractField,ru.spbau.amanov.drunkard.GameObjects.Lantern)#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#lookForTarget#$@$#METHOD	ru.spbau.amanov.drunkard.GameObjects.Policeman	lookForTarget()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Policeman.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#hide#$@$#METHOD	ru.spbau.amanov.drunkard.GameObjects.Policeman	hide()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Policeman.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#tryToAppear#$@$#METHOD	ru.spbau.amanov.drunkard.GameObjects.Policeman	tryToAppear()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/Policeman.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#update()#$@$#move#$@$#METHOD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	move()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#pathNotFound()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
ru.spbau.amanov.drunkard.GameObjects.Policeman#$@$#pathNotFound()#$@$#state#$@$#FIELD	ru.spbau.amanov.drunkard.GameObjects.ActiveGameObject	null	state	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlae87f3aacb_kamanov_Drunkard_tgz-pJ8-ru_spbau_amanov_drunkard_ApplicationJ8/src/ru/spbau/amanov/drunkard/GameObjects/ActiveGameObject.java
