enc_class	enc_method	exp	kind	class	method	param	index	uri
cz.dusanrychnovsky.AppTest#$@$#AppTest(java.lang.String)#$@$#testName#$@$#PARAMETER	cz.dusanrychnovsky.AppTest	AppTest(java.lang.String)	testName	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/AppTest.java
cz.dusanrychnovsky.chessendgames.core.Column#$@$#to(cz.dusanrychnovsky.chessendgames.core.Column)#$@$#preceeds#$@$#METHOD	cz.dusanrychnovsky.chessendgames.core.Column	preceeds(cz.dusanrychnovsky.chessendgames.core.Column)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column#$@$#to(cz.dusanrychnovsky.chessendgames.core.Column)#$@$#other#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column	to(cz.dusanrychnovsky.chessendgames.core.Column)	other	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column#$@$#to(cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column#$@$#to(cz.dusanrychnovsky.chessendgames.core.Column)#$@$#other#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column	to(cz.dusanrychnovsky.chessendgames.core.Column)	other	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column#$@$#to(cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column#$@$#to(cz.dusanrychnovsky.chessendgames.core.Column)#$@$#other#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column	to(cz.dusanrychnovsky.chessendgames.core.Column)	other	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn.preceeds#$@$#METHOD	cz.dusanrychnovsky.chessendgames.core.Column	preceeds(cz.dusanrychnovsky.chessendgames.core.Column)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	fromColumn	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	toColumn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	fromColumn	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	toColumn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this.toColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	toColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	toColumn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this.currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	BackwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	fromColumn	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#hasNext()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn.equals#$@$#METHOD	java.lang.Enum	equals(java.lang.Object)	null	null	null
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#toColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	toColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn.previous#$@$#METHOD	cz.dusanrychnovsky.chessendgames.core.Column	previous()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$BackwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn.preceeds#$@$#METHOD	cz.dusanrychnovsky.chessendgames.core.Column	preceeds(cz.dusanrychnovsky.chessendgames.core.Column)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	toColumn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	fromColumn	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	fromColumn	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	toColumn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this.toColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	toColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#toColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	toColumn	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this.currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)#$@$#fromColumn#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	ForwardIterator(cz.dusanrychnovsky.chessendgames.core.Column,cz.dusanrychnovsky.chessendgames.core.Column)	fromColumn	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#hasNext()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn.equals#$@$#METHOD	java.lang.Enum	equals(java.lang.Object)	null	null	null
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#toColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	toColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn.next#$@$#METHOD	cz.dusanrychnovsky.chessendgames.core.Column	next()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator#$@$#next()#$@$#currColumn#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Column$ForwardIterator	null	currColumn	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Column.java
cz.dusanrychnovsky.chessendgames.core.Row#$@$#get(int)#$@$#cz.dusanrychnovsky.chessendgames.core.Row.values#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Row	null	values	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Row.java
cz.dusanrychnovsky.chessendgames.core.Row#$@$#get(int)#$@$#ordinal#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Row	get(int)	ordinal	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Row.java
cz.dusanrychnovsky.chessendgames.core.Row#$@$#get(int)#$@$#ordinal#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Row	get(int)	ordinal	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Row.java
cz.dusanrychnovsky.chessendgames.core.Row#$@$#preceeds(cz.dusanrychnovsky.chessendgames.core.Row)#$@$#this.ordinal#$@$#METHOD	java.lang.Enum	ordinal()	null	null	null
cz.dusanrychnovsky.chessendgames.core.Row#$@$#preceeds(cz.dusanrychnovsky.chessendgames.core.Row)#$@$#this#$@$#FIELD	cz.dusanrychnovsky.chessendgames.core.Row	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Row.java
cz.dusanrychnovsky.chessendgames.core.Row#$@$#preceeds(cz.dusanrychnovsky.chessendgames.core.Row)#$@$#other.ordinal#$@$#METHOD	java.lang.Enum	ordinal()	null	null	null
cz.dusanrychnovsky.chessendgames.core.Row#$@$#preceeds(cz.dusanrychnovsky.chessendgames.core.Row)#$@$#other#$@$#PARAMETER	cz.dusanrychnovsky.chessendgames.core.Row	preceeds(cz.dusanrychnovsky.chessendgames.core.Row)	other	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9d32402837_dusan_rychnovsky_chess_endgames_tgz-pJ8-cz_dusanrychnovsky_chessendgames_core_strategies_PrecomputedValuesJ8/src/cz/dusanrychnovsky/chessendgames/core/Row.java
cz.dusanrychnovsky.chessendgames.core.Row#$@$#distance(cz.dusanrychnovsky.chessendgames.core.Row)#$@$#Math.abs#$@$#METHOD	java.lang.Math	abs(int)	null	null	null
