enc_class	enc_method	exp	kind	class	method	param	index	uri
hobo.Main#$@$#main(java.lang.String[])#$@$#graphical#$@$#METHOD	hobo.Main	graphical()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Main.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#EnumSet.allOf#$@$#METHOD	java.util.EnumSet	allOf(java.lang.Class)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#hobo.Mission.class#$@$#FIELD	hobo.Mission	null	class	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Mission.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState(player).drawn_missions#$@$#FIELD	hobo.PlayerState	null	drawn_missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState#$@$#METHOD	hobo.State	playerState(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#player#$@$#FIELD	hobo.Belief	null	player	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.missions.remove#$@$#METHOD	java.util.Set	remove(java.lang.Object)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.missions#$@$#FIELD	hobo.State	null	missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#m.ordinal#$@$#METHOD	java.lang.Enum	ordinal()	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#Util.clone#$@$#METHOD	hobo.Util	clone(Array[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Util.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#jpd.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#jpd[i].length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#java.lang.Double.POSITIVE_INFINITY#$@$#FIELD	java.lang.Double	null	POSITIVE_INFINITY	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#System.err.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#java.lang.System.err#$@$#FIELD	java.lang.System	null	err	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#Double.isNaN#$@$#METHOD	java.lang.Double	isNaN(double)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#System.err.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#java.lang.System.err#$@$#FIELD	java.lang.System	null	err	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#System.err.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#java.lang.System.err#$@$#FIELD	java.lang.System	null	err	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState(j).railways.size#$@$#METHOD	java.util.Set	size()	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState(j).railways#$@$#FIELD	hobo.PlayerState	null	railways	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState#$@$#METHOD	hobo.State	playerState(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#System.err.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#java.lang.System.err#$@$#FIELD	java.lang.System	null	err	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#Arrays.deepToString#$@$#METHOD	java.util.Arrays	deepToString(java.lang.Object[])	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#hobo.Mission.all#$@$#FIELD	hobo.Mission	null	all	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Mission.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.missions.remove#$@$#METHOD	java.util.Set	remove(java.lang.Object)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.missions#$@$#FIELD	hobo.State	null	missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState(jbest).missions.add#$@$#METHOD	java.util.Set	add(E)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState(jbest).missions#$@$#FIELD	hobo.PlayerState	null	missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerState#$@$#METHOD	hobo.State	playerState(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.playerStates#$@$#METHOD	hobo.State	playerStates()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#ps.handle#$@$#FIELD	hobo.PlayerState	null	handle	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#player#$@$#FIELD	hobo.Belief	null	player	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#ps.drawn_missions#$@$#FIELD	hobo.PlayerState	null	drawn_missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#ps.drawn_missions#$@$#FIELD	hobo.PlayerState	null	drawn_missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#Util.remove_sample#$@$#METHOD	hobo.Util	remove_sample(java.util.Set,int,hobo.MersenneTwisterFast,java.util.Set)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Util.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s.missions#$@$#FIELD	hobo.State	null	missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	maximumLikelihoodMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#ps.drawn_missions.size#$@$#METHOD	java.util.Set	size()	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#ps.drawn_missions#$@$#FIELD	hobo.PlayerState	null	drawn_missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#random#$@$#FIELD	hobo.Belief	null	random	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#EnumSet.noneOf#$@$#METHOD	java.util.EnumSet	noneOf(java.lang.Class)	null	null	null
hobo.Belief#$@$#maximumLikelihoodMissions(hobo.State)#$@$#hobo.Mission.class#$@$#FIELD	hobo.Mission	null	class	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Mission.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Util.clone#$@$#METHOD	hobo.Util	clone(Array[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Util.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#this.player_mission_suspicion#$@$#FIELD	hobo.Belief	null	player_mission_suspicion	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#this#$@$#FIELD	hobo.Belief	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#player_mission_suspicion.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#s.playerState(j).missions#$@$#FIELD	hobo.PlayerState	null	missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#s.playerState#$@$#METHOD	hobo.State	playerState(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	likelihoodOfMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#m.ordinal#$@$#METHOD	java.lang.Enum	ordinal()	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#java.lang.Double.POSITIVE_INFINITY#$@$#FIELD	java.lang.Double	null	POSITIVE_INFINITY	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#pairs.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#pairs[i].length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Util.clone#$@$#METHOD	hobo.Util	clone(Array[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Util.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#jpd.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#jpd[k].length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Double.isNaN#$@$#METHOD	java.lang.Double	isNaN(double)	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Arrays.deepToString#$@$#METHOD	java.util.Arrays	deepToString(java.lang.Object[])	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#this.player_mission_suspicion#$@$#FIELD	hobo.Belief	null	player_mission_suspicion	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#this#$@$#FIELD	hobo.Belief	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Double.isNaN#$@$#METHOD	java.lang.Double	isNaN(double)	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Arrays.deepToString#$@$#METHOD	java.util.Arrays	deepToString(java.lang.Object[])	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#this.player_mission_suspicion#$@$#FIELD	hobo.Belief	null	player_mission_suspicion	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#this#$@$#FIELD	hobo.Belief	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#player_mission_suspicion.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#player_mission_suspicion[i].length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#s.playerStates#$@$#METHOD	hobo.State	playerStates()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	likelihoodOfMissions(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#ps.drawn_missions#$@$#FIELD	hobo.PlayerState	null	drawn_missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#ps.drawn_missions.size#$@$#METHOD	java.util.Set	size()	null	null	null
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#ps.drawn_missions#$@$#FIELD	hobo.PlayerState	null	drawn_missions	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/PlayerState.java
hobo.Belief#$@$#likelihoodOfMissions(hobo.State)#$@$#Util.binomial_coefficient#$@$#METHOD	hobo.Util	binomial_coefficient(int,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Util.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#s.players().length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#s.players#$@$#METHOD	hobo.State	players()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	requireSanity(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#players.length#$@$#FIELD	Array	null	length	null	null
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#players#$@$#FIELD	hobo.Belief	null	players	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#System.err.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#java.lang.System.err#$@$#FIELD	java.lang.System	null	err	null	null
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#s.deck.containsAll#$@$#METHOD	hobo.CardBag	containsAll(hobo.CardBag)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/CardBag.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#s.deck#$@$#FIELD	hobo.State	null	deck	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/State.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#s#$@$#PARAMETER	hobo.Belief	requireSanity(hobo.State)	s	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#known_deck_cards#$@$#FIELD	hobo.Belief	null	known_deck_cards	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/Belief.java
hobo.Belief#$@$#requireSanity(hobo.State)#$@$#known_deck_cards.clone#$@$#METHOD	hobo.CardBag	clone()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1f1de5fc71_cooijmanstim_hobo_tgz-pJ8-hobo_TestingEnviromentJ8/src/hobo/CardBag.java
